Date and time,Power (kW),Wind speed (m/s),Ambient temperature (converter) (°C),Hour,Day,DayYear,Month,Season
2024-06-08 02:00:00,779.4806385633682,8.046125151846145,10.526611098183526,2,8,160,6,2
2024-06-08 03:00:00,782.13275948477,8.063847309675253,10.24235441920401,3,8,160,6,2
2024-06-08 04:00:00,642.1066295411853,7.55015916215049,10.011055540508693,4,8,160,6,2
2024-06-08 05:00:00,831.2222671508792,8.167811624355243,10.024055549175804,5,8,160,6,2
2024-06-08 06:00:00,868.7272680833609,8.396349175771078,11.574277763366698,6,8,160,6,2
2024-06-08 07:00:00,1229.2542085435664,9.602077258007737,12.588944447835285,7,8,160,6,2
2024-06-08 08:00:00,1018.0188892192043,8.9673861779107,13.718503841312451,8,8,160,6,2
2024-06-08 09:00:00,1031.584402465821,9.126432615897665,14.513597707236864,9,8,160,6,2
2024-06-08 10:00:00,1808.69829783005,12.803617721133765,14.795444448259143,10,8,160,6,2
2024-06-08 11:00:00,1858.2481216769768,13.23343873447842,15.428111124038699,11,8,160,6,2
2024-06-08 12:00:00,1905.2873167612383,13.546474271441786,16.02582953657684,12,8,160,6,2
2024-06-08 13:00:00,1860.814508599177,13.135530309512697,16.461082337222333,13,8,160,6,2
2024-06-08 14:00:00,1862.595860845926,13.057044432208915,16.69178730208298,14,8,160,6,2
2024-06-08 15:00:00,1919.628604939781,13.657210753758747,17.001777759128153,15,8,160,6,2
2024-06-08 16:00:00,1733.133062778051,12.136066246982736,16.729649364500666,16,8,160,6,2
2024-06-08 17:00:00,1515.2686841022255,10.849492787465426,15.954883627689702,17,8,160,6,2
2024-06-08 18:00:00,1204.2892648128359,9.771185593340132,15.03371460435948,18,8,160,6,2
2024-06-08 19:00:00,779.5454789564349,8.16842715687222,14.364166669845579,19,8,160,6,2
2024-06-08 20:00:00,1082.9374642944342,9.176802692413329,13.280722229215836,20,8,160,6,2
2024-06-08 21:00:00,926.904375203451,8.64567366917928,12.584166679382324,21,8,160,6,2
2024-06-08 22:00:00,1164.271580352784,9.439568672709994,11.792166674931845,22,8,160,6,2
2024-06-08 23:00:00,1316.0141204494912,10.012757679091559,11.32883333630032,23,8,160,6,2
2024-06-09 00:00:00,1200.945319011002,9.565896489026446,11.068013423247356,0,9,161,6,2
2024-06-09 01:00:00,955.9454245603134,8.812124451604381,11.251542141976483,1,9,161,6,2
2024-06-09 02:00:00,890.1072507064648,8.470361101462924,11.205856327151887,2,9,161,6,2
2024-06-09 03:00:00,932.5010100441423,8.736202175882127,10.825888901816473,3,9,161,6,2
2024-06-09 04:00:00,931.5713268364805,8.711764382201594,10.637892722864262,4,9,161,6,2
2024-06-09 05:00:00,941.1598764307018,8.686693254796023,10.578521031346813,5,9,161,6,2
2024-06-09 06:00:00,1115.4759348190341,9.279683366351657,11.533222212261624,6,9,161,6,2
2024-06-09 07:00:00,896.4674877182315,8.669648004108005,12.97300001144409,7,9,161,6,2
2024-06-09 08:00:00,767.1543180205998,8.170266925576088,13.602699252965351,8,9,161,6,2
2024-06-09 09:00:00,672.3793344285757,7.640099669297536,13.957388899061414,9,9,161,6,2
2024-06-09 10:00:00,649.3579780578614,7.695507156319087,14.946611098183528,10,9,161,6,2
2024-06-09 11:00:00,631.7791282406804,7.530689091508873,15.351494283603069,11,9,161,6,2
2024-06-09 12:00:00,405.75280364385515,6.568402895717329,15.595557469335096,12,9,161,6,2
2024-06-09 13:00:00,198.19929387025493,5.3677163382965025,15.94927972976275,13,9,161,6,2
2024-06-09 14:00:00,137.12150063819357,4.940590608782239,16.36988888846503,14,9,161,6,2
2024-06-09 15:00:00,156.55077046818207,5.153719619380103,16.840166574054294,15,9,161,6,2
2024-06-09 16:00:00,197.89424174484284,5.360190411427011,16.822827571050418,16,9,161,6,2
2024-06-09 17:00:00,91.038575683812,4.521526494437945,16.391780749012305,17,9,161,6,2
2024-06-09 18:00:00,227.9778981487205,5.47383913172616,15.797999991310965,18,9,161,6,2
2024-06-09 19:00:00,195.6991279638145,4.944651108582815,14.517777773539226,19,9,161,6,2
2024-06-09 20:00:00,239.0173487883434,5.388694609006246,13.144666668574015,20,9,161,6,2
2024-06-09 21:00:00,78.77535091619526,4.0414186227156055,12.387666658825344,21,9,161,6,2
2024-06-09 22:00:00,434.65018465677906,6.4475471276707115,11.601499999364218,22,9,161,6,2
2024-06-09 23:00:00,822.8417721388078,7.978368769751654,11.093812274713628,23,9,161,6,2
2024-06-10 00:00:00,973.1371849217915,8.479268164853941,10.59830649014177,0,10,162,6,2
2024-06-10 01:00:00,1149.7698091599043,9.074674798062937,10.289808412749192,1,10,162,6,2
2024-06-10 02:00:00,1301.5288859049488,9.700977182388305,10.145388849046494,2,10,162,6,2
2024-06-10 03:00:00,1387.4600437079548,9.928005159166123,10.04177773899502,3,10,162,6,2
2024-06-10 04:00:00,1370.1993479457592,9.73823801840859,9.9790057182312,4,10,162,6,2
2024-06-10 05:00:00,1604.5357585524066,10.721438511212671,10.038597682170938,5,10,162,6,2
2024-06-10 06:00:00,1490.0281182089632,10.312796170976428,10.209999985165066,6,10,162,6,2
2024-06-10 07:00:00,1129.843956570096,8.941265694300332,10.870277769300674,7,10,162,6,2
2024-06-10 08:00:00,909.1591969977487,8.298054697732814,11.731727946453166,8,10,162,6,2
2024-06-10 09:00:00,639.9802287994037,7.362745141453213,11.973833311928642,9,10,162,6,2
2024-06-10 10:00:00,275.9722909772808,5.8594845754022336,13.135794993360381,10,10,162,6,2
2024-06-10 11:00:00,190.2529560227196,5.2944951265388065,14.59166665183173,11,10,162,6,2
2024-06-10 12:00:00,157.66917007834553,5.090465394523408,15.510833315319484,12,10,162,6,2
2024-06-10 13:00:00,176.69596547306787,5.108070397422688,14.56024137562719,13,10,162,6,2
2024-06-10 14:00:00,766.2565528099022,7.871201643678877,13.778444446987574,14,10,162,6,2
2024-06-10 15:00:00,235.58049596745113,5.544896611902449,12.879111082288954,15,10,162,6,2
2024-06-10 16:00:00,330.3225423232511,6.002463458276675,12.591047579207892,16,10,162,6,2
2024-06-10 17:00:00,575.4651362376746,6.9330841477712,12.263388886981542,17,10,162,6,2
2024-06-10 18:00:00,732.525445887248,7.568875666459401,11.453833315107556,18,10,162,6,2
2024-06-10 19:00:00,648.9831658003067,7.272550655735865,11.014666656918,19,10,162,6,2
2024-06-10 20:00:00,736.8311331854927,7.596626158290438,10.792944421768187,20,10,162,6,2
2024-06-10 21:00:00,1195.5808866362013,9.145084199521735,10.4029923278984,21,10,162,6,2
2024-06-10 22:00:00,1360.4668535932647,9.739963659436311,10.218858185801011,22,10,162,6,2
2024-06-10 23:00:00,981.5706144568205,8.507877877882157,10.308195380397226,23,10,162,6,2
2024-06-11 00:00:00,867.3563723415804,8.066718674765692,10.140222181744043,0,11,163,6,2
2024-06-11 01:00:00,904.0064625888405,8.25148665799035,9.870166673660277,1,11,163,6,2
2024-06-11 02:00:00,948.3518009779194,8.473867182201811,9.414666696124607,2,11,163,6,2
2024-06-11 03:00:00,591.0998052300349,7.047716639836629,8.86166667620341,3,11,163,6,2
2024-06-11 04:00:00,434.2784704129084,6.439568124466016,8.674932966414996,4,11,163,6,2
2024-06-11 05:00:00,568.2460940778303,7.06189314974679,8.836944468286301,5,11,163,6,2
2024-06-11 06:00:00,454.76303762593045,6.700348115625053,9.50502108603145,6,11,163,6,2
2024-06-11 07:00:00,711.268318277995,7.700652665827009,10.383666682773164,7,11,163,6,2
2024-06-11 08:00:00,824.3381867706184,8.002900864082278,10.95478350460301,8,11,163,6,2
2024-06-11 09:00:00,843.1835207451717,8.088528164757623,11.370388877656726,9,11,163,6,2
2024-06-11 10:00:00,830.1265043517367,8.014995987260022,11.71069347852948,10,11,163,6,2
2024-06-11 11:00:00,454.5442733340794,6.761538354592306,12.704193486363494,11,11,163,6,2
2024-06-11 12:00:00,238.52858167304848,5.602285806639441,13.464067054690071,12,11,163,6,2
2024-06-11 13:00:00,142.5167925863739,5.015670113298627,13.772499981986149,13,11,163,6,2
2024-06-11 14:00:00,19.906550113845945,3.8743338595998695,14.473469338069927,14,11,163,6,2
2024-06-11 15:00:00,22.431162440892724,3.7126956468455177,15.056500017378067,15,11,163,6,2
2024-06-11 16:00:00,88.99064496520793,4.476735557341586,15.0252818367602,16,11,163,6,2
2024-06-11 17:00:00,223.4613420145174,5.393033124870724,14.213999996185303,17,11,163,6,2
2024-06-11 18:00:00,183.3075435353422,5.109649563182815,13.037258663944817,18,11,163,6,2
2024-06-11 19:00:00,42.221147625021985,3.7117569778134545,12.336193480838762,19,11,163,6,2
2024-06-11 20:00:00,-1.39648428325734,1.8980253841479624,11.837111086315579,20,11,163,6,2
2024-06-11 21:00:00,-1.0200045759665468,0.8032445676045287,11.411166657341854,21,11,163,6,2
2024-06-11 22:00:00,25.891334421267324,3.4423250503010214,11.17150002055698,22,11,163,6,2
2024-06-11 23:00:00,341.6323336325752,5.994765993589643,10.671931024054459,23,11,163,6,2
2024-06-12 00:00:00,339.33358432894016,5.908354024238514,10.225913785846753,0,12,164,6,2
2024-06-12 01:00:00,204.48461631192103,5.351496628390418,10.056777766545611,1,12,164,6,2
2024-06-12 02:00:00,195.01984829213887,5.2726206239064535,9.82105553097195,2,12,164,6,2
2024-06-12 03:00:00,291.87110803392204,5.697779111862182,9.616388881471421,3,12,164,6,2
2024-06-12 04:00:00,132.45046158500844,4.673603110313415,9.639777767393324,4,12,164,6,2
2024-06-12 05:00:00,62.8821828748617,4.043732975986268,10.057333341174653,5,12,164,6,2
2024-06-12 06:00:00,37.03135798482346,3.8805716678991176,10.577561263709235,6,12,164,6,2
2024-06-12 07:00:00,-0.8910248334760424,2.9811665856552763,11.096226054370632,7,12,164,6,2
2024-06-12 08:00:00,-0.9836484941446233,1.683251103988324,11.99544635674049,8,12,164,6,2
2024-06-12 09:00:00,-1.1953482636964567,2.126882038414478,12.45038888613383,9,12,164,6,2
2024-06-12 10:00:00,-0.017535484604952113,3.0685533689790296,13.008222236633305,10,12,164,6,2
2024-06-12 11:00:00,-1.0907271185827752,2.9180645435386237,13.903166660732694,11,12,164,6,2
2024-06-12 12:00:00,-1.5860712785286992,2.654085513597704,14.626314190685523,12,12,164,6,2
2024-06-12 13:00:00,-1.2422607844333267,2.120458554827048,15.264710742943134,13,12,164,6,2
2024-06-12 14:00:00,-1.3757738515768927,2.4278639094463026,15.913478934481677,14,12,164,6,2
2024-06-12 15:00:00,0.05053998156746927,3.2142320613945587,16.149998075002905,15,12,164,6,2
2024-06-12 16:00:00,28.411264790944482,3.548455422990197,15.787980885523941,16,12,164,6,2
2024-06-12 17:00:00,67.77691145865687,4.341765947739283,14.976444474326243,17,12,164,6,2
2024-06-12 18:00:00,69.19660978669096,4.239611043930053,14.353222205903796,18,12,164,6,2
2024-06-12 19:00:00,165.18542658878704,4.984113116264344,13.700888902876112,19,12,164,6,2
2024-06-12 20:00:00,238.6407269856026,5.449926023309715,13.00237548148495,20,12,164,6,2
2024-06-12 21:00:00,136.55038141347384,4.764966710974887,12.27547201354164,21,12,164,6,2
2024-06-12 22:00:00,37.22436542407992,3.763234418708245,11.518559379102626,22,12,164,6,2
2024-06-12 23:00:00,7.781015985065864,3.369134091668659,10.847111109627617,23,12,164,6,2
2024-06-13 00:00:00,14.713203052669138,3.4369304102408016,10.672233680418165,0,13,165,6,2
2024-06-13 01:00:00,32.89358490162426,3.9078477491272823,10.519777768452965,1,13,165,6,2
2024-06-13 02:00:00,37.70104294394453,3.796252576510111,10.064666665395102,2,13,165,6,2
2024-06-13 03:00:00,5.180159349635928,3.2732712766493877,9.392567027281986,3,13,165,6,2
2024-06-13 04:00:00,22.451953349847678,3.529327879655407,9.362222225401137,4,13,165,6,2
2024-06-13 05:00:00,11.383368881661909,3.2852245189083944,9.881850596570422,5,13,165,6,2
2024-06-13 06:00:00,16.22679654206667,3.626978827582465,10.700833331214056,6,13,165,6,2
2024-06-13 07:00:00,81.51161761190328,4.403027634529318,11.86932760465191,7,13,165,6,2
2024-06-13 08:00:00,146.3297891037629,5.060707604885101,12.906277782652111,8,13,165,6,2
2024-06-13 09:00:00,273.99534741210766,5.878485784914302,13.579503830840304,9,13,165,6,2
2024-06-13 10:00:00,212.77686690886821,5.657174230946435,14.81583334181044,10,13,165,6,2
2024-06-13 11:00:00,217.22033535041297,5.573338515323596,16.410235756995473,11,13,165,6,2
2024-06-13 12:00:00,294.6006554543653,6.0222556220160595,16.546888830396863,12,13,165,6,2
2024-06-13 13:00:00,380.4879461336136,6.330404631296793,15.836555550893152,13,13,165,6,2
2024-06-13 14:00:00,494.6965596995593,6.870785300585501,16.100421406647254,14,13,165,6,2
2024-06-13 15:00:00,490.63691497378886,6.899918131298489,15.629500004450481,15,13,165,6,2
2024-06-13 16:00:00,566.294298430695,7.174939758165586,14.436239469389346,16,13,165,6,2
2024-06-13 17:00:00,983.6013447752041,8.77242316616906,13.492833320829604,17,13,165,6,2
2024-06-13 18:00:00,1131.9778394911032,9.10335817443,12.492499981986152,18,13,165,6,2
2024-06-13 19:00:00,1174.8393246307965,9.322353911363303,11.767312231392696,19,13,165,6,2
2024-06-13 20:00:00,1627.8836067696654,10.879383523235834,11.297189623222495,20,13,165,6,2
2024-06-13 21:00:00,1825.3050088208681,11.61249253042813,11.347839068927978,21,13,165,6,2
2024-06-13 22:00:00,1999.2318724229622,13.421250741746693,11.72894441710578,22,13,165,6,2
2024-06-13 23:00:00,1810.6639908176016,12.054118814176068,12.336630237075102,23,13,165,6,2
2024-06-14 00:00:00,1250.9273068143775,9.544703328152726,12.823729880577762,0,14,166,6,2
2024-06-14 01:00:00,1224.5446261257605,9.379107681380379,12.996722254223295,1,14,166,6,2
2024-06-14 02:00:00,857.569567451916,8.167369882950837,13.713701131462594,2,14,166,6,2
2024-06-14 03:00:00,584.922105017768,7.2230601512061225,14.210499989191689,3,14,166,6,2
2024-06-14 04:00:00,603.0045742289227,7.240364833855537,14.322526825396952,4,14,166,6,2
2024-06-14 05:00:00,558.0369343642897,7.1681856552759795,14.236500019497342,5,14,166,6,2
2024-06-14 06:00:00,415.7544775060311,6.688097435843441,14.752260549150666,6,14,166,6,2
2024-06-14 07:00:00,356.768328374227,6.337601934063938,15.377649433128681,7,14,166,6,2
2024-06-14 08:00:00,502.82075054943346,7.083798662556542,15.773222183651393,8,14,166,6,2
2024-06-14 09:00:00,381.8957824791803,6.487988630400764,16.466333344777425,9,14,166,6,2
2024-06-14 10:00:00,417.5785058111107,6.474004880315245,15.890863353985836,10,14,166,6,2
2024-06-14 11:00:00,413.1037207674707,6.693879149225023,16.3703332625495,11,14,166,6,2
2024-06-14 12:00:00,341.6019288953146,6.297782612376744,17.357722167968753,12,14,166,6,2
2024-06-14 13:00:00,340.86232196054345,6.348946909198054,17.804833305500168,13,14,166,6,2
2024-06-14 14:00:00,155.06293610532737,4.9497804321365795,17.555222255918714,14,14,166,6,2
2024-06-14 15:00:00,204.1525935996904,5.446177100605435,17.306777754889595,15,14,166,6,2
2024-06-14 16:00:00,573.4806910191095,7.278525634615815,17.442038316543993,16,14,166,6,2
2024-06-14 17:00:00,57.944605095313364,4.264798609358598,17.092896563504393,17,14,166,6,2
2024-06-14 18:00:00,102.64412182404108,4.668366305933144,17.343906110858555,18,14,166,6,2
2024-06-14 19:00:00,44.32722847375606,3.866071915229162,16.65405551592509,19,14,166,6,2
2024-06-14 20:00:00,0.5460828279289934,3.0467101383209227,15.720666651195947,20,14,166,6,2
2024-06-14 21:00:00,62.59965250525211,4.166103262106577,14.792277793884281,21,14,166,6,2
2024-06-14 22:00:00,178.1018322722117,5.073239145772211,13.571737563144202,22,14,166,6,2
2024-06-14 23:00:00,138.95198298082613,4.791497625244988,12.645333347320557,23,14,166,6,2
2024-06-15 00:00:00,34.61215369345971,3.800796582511559,11.984919516062824,0,15,167,6,2
2024-06-15 01:00:00,5.071514034751388,3.3824202758736086,11.703888893127441,1,15,167,6,2
2024-06-15 02:00:00,-1.6261083254218096,2.2736152830620036,11.704986605954804,2,15,167,6,2
2024-06-15 03:00:00,-0.9736285079921098,1.4434699909802942,11.411333338419599,3,15,167,6,2
2024-06-15 04:00:00,-0.98319307859987,0.6412114524851299,11.729555528428817,4,15,167,6,2
2024-06-15 05:00:00,-0.9031893376441908,0.8996868743530522,13.406256721832747,5,15,167,6,2
2024-06-15 06:00:00,-0.8924232666707559,2.068921658529176,15.127666663063897,6,15,167,6,2
2024-06-15 07:00:00,-0.856314924058194,2.081682455274794,16.13127764807807,7,15,167,6,2
2024-06-15 08:00:00,-0.9578870453168828,3.0147162564624086,16.673802650057034,8,15,167,6,2
2024-06-15 09:00:00,48.214478350981246,4.087029160907442,17.054166537390813,9,15,167,6,2
2024-06-15 10:00:00,30.89713052196032,3.9283010695218126,17.26439646976661,10,15,167,6,2
2024-06-15 11:00:00,39.60393717471924,4.115243539015452,17.49605552885268,11,15,167,6,2
2024-06-15 12:00:00,75.04345330756571,4.569664948356563,17.924737509219582,12,15,167,6,2
2024-06-15 13:00:00,154.66390935733858,5.12638700813626,17.743040184225613,13,15,167,6,2
2024-06-15 14:00:00,94.38777871154137,4.684829778671266,17.46822217941284,14,15,167,6,2
2024-06-15 15:00:00,10.866091230259173,3.4875656937822073,17.38246933436485,15,15,167,6,2
2024-06-15 16:00:00,48.289812857691,4.152950373586567,17.42736196919876,16,15,167,6,2
2024-06-15 17:00:00,5.47112679118808,3.4848469461335077,16.91461115413242,17,15,167,6,2
2024-06-15 18:00:00,6.245726294265024,3.222557197213173,16.721777818467878,18,15,167,6,2
2024-06-15 19:00:00,30.16580866749488,3.907583932492925,15.446467423493834,19,15,167,6,2
2024-06-15 20:00:00,10.836167506638954,3.353774743153218,14.01637932185469,20,15,167,6,2
2024-06-15 21:00:00,3.701588863125464,2.755428723146518,13.174944445292155,21,15,167,6,2
2024-06-15 22:00:00,-1.3098949819298682,2.405951635855825,12.851402295284345,22,15,167,6,2
2024-06-15 23:00:00,-1.5710447923476913,2.8116365950637396,12.60900001525879,23,15,167,6,2
2024-06-16 00:00:00,1.3882253877394313,2.7804410502394497,12.152111110906493,0,16,168,6,2
2024-06-16 01:00:00,-1.0309742695256938,1.8925519086209295,11.884118760974927,1,16,168,6,2
2024-06-16 02:00:00,8.30235961046691,2.7680833821164237,11.88000001483493,2,16,168,6,2
2024-06-16 03:00:00,122.46334626790338,4.7374368263090245,11.936448239878215,3,16,168,6,2
2024-06-16 04:00:00,68.82051614750392,4.438814402393911,12.210821823690129,4,16,168,6,2
2024-06-16 05:00:00,82.02570730200244,4.335775987174776,12.44772220081753,5,16,168,6,2
2024-06-16 06:00:00,104.44788787992636,4.589317191786693,13.174068966204183,6,16,168,6,2
2024-06-16 07:00:00,116.73607881816729,4.873846844832103,13.746500020556983,7,16,168,6,2
2024-06-16 08:00:00,224.3470118730057,5.559915229910476,14.455540785440482,8,16,168,6,2
2024-06-16 09:00:00,293.2050468562481,6.050693821377225,15.083590027418174,9,16,168,6,2
2024-06-16 10:00:00,151.404063975215,5.043773405398902,15.664526836278341,10,16,168,6,2
2024-06-16 11:00:00,265.84845084071515,5.7153160386204265,15.505371674431695,11,16,168,6,2
2024-06-16 12:00:00,384.7138721686762,6.495185948185538,14.789107259772289,12,16,168,6,2
2024-06-16 13:00:00,219.57279174963637,5.495822131236395,14.298111114501953,13,16,168,6,2
2024-06-16 14:00:00,113.8052241278854,4.879928106996748,14.452611124250623,14,16,168,6,2
2024-06-16 15:00:00,151.42822537586093,4.982314715650346,15.005388885074193,15,16,168,6,2
2024-06-16 16:00:00,69.8497447094591,4.328303667813882,15.214570891793207,16,16,168,6,2
2024-06-16 17:00:00,172.75699699292582,5.208395855837855,14.996279677613941,17,16,168,6,2
2024-06-16 18:00:00,289.7689422551883,5.831703803329175,14.617743264779275,18,16,168,6,2
2024-06-16 19:00:00,295.0773748060205,5.94783234737842,14.547042123312234,19,16,168,6,2
2024-06-16 20:00:00,409.0255831340264,6.431115473796581,14.280452114631391,20,16,168,6,2
2024-06-16 21:00:00,364.2492082595826,6.174394130706788,13.67627781338162,21,16,168,6,2
2024-06-16 22:00:00,649.4246520699397,7.418677142990961,13.16277778307597,22,16,168,6,2
2024-06-16 23:00:00,552.7466192118328,7.048276656998529,12.635722212261623,23,16,168,6,2
2024-06-17 00:00:00,404.20621891230013,6.3364481372212085,12.611911855200697,0,17,169,6,2
2024-06-17 01:00:00,404.60624683570137,6.37533620087123,12.466580408688248,1,17,169,6,2
2024-06-17 02:00:00,259.7571992936171,5.683546857413662,12.119808407999091,2,17,169,6,2
2024-06-17 03:00:00,266.903948656718,5.599177118937175,12.028666654162937,3,17,169,6,2
2024-06-17 04:00:00,208.9776486508052,5.285701623095407,12.33255554093255,4,17,169,6,2
2024-06-17 05:00:00,245.2557831700643,5.669506116443211,12.519055550893148,5,17,169,6,2
2024-06-17 06:00:00,376.1251568052504,6.312477366166096,12.82071068643153,6,17,169,6,2
2024-06-17 07:00:00,335.7437973720315,6.071423573082891,13.357501916885377,7,17,169,6,2
2024-06-17 08:00:00,400.60102447444,6.315239026984949,13.896724165773941,8,17,169,6,2
2024-06-17 09:00:00,591.7716984762726,7.238734534860114,15.324814177290232,9,17,169,6,2
2024-06-17 10:00:00,311.5026791233487,5.997169617546929,16.35433329158359,10,17,169,6,2
2024-06-17 11:00:00,257.4750497139825,5.78473561445872,16.12111108356052,11,17,169,6,2
2024-06-17 12:00:00,245.31662015176488,5.725713137653139,16.904833299848768,12,17,169,6,2
2024-06-17 13:00:00,167.51600790993237,5.1094013441522454,17.236940524806464,13,17,169,6,2
2024-06-17 14:00:00,185.00524713010626,5.384306924608018,17.86972217135959,14,17,169,6,2
2024-06-17 15:00:00,62.15397885295681,4.367042746096279,18.245601535665575,15,17,169,6,2
2024-06-17 16:00:00,92.10329974056661,4.554877927193696,18.470149413945574,16,17,169,6,2
2024-06-17 17:00:00,40.771202535617995,3.954342021202219,17.70182949606943,17,17,169,6,2
2024-06-17 18:00:00,1.283182538168298,2.409720490442382,17.192722195519345,18,17,169,6,2
2024-06-17 19:00:00,-1.0678773124371137,1.0245991361058422,16.75227781507704,19,17,169,6,2
2024-06-17 20:00:00,-0.8107777369632903,0.6564216375185384,16.430388916863333,20,17,169,6,2
2024-06-17 21:00:00,-0.8404285141153055,0.9251230655205207,16.14893090441766,21,17,169,6,2
2024-06-17 22:00:00,-0.9824020819232523,1.8942750589154176,15.83172223350554,22,17,169,6,2
2024-06-17 23:00:00,-1.932334340098653,2.7539145283726443,15.332461718014832,23,17,169,6,2
2024-06-18 00:00:00,11.29895335611452,3.2214327654527977,14.969262485504151,0,18,170,6,2
2024-06-18 01:00:00,23.860176334397483,3.4359922387316764,14.568454033277959,1,18,170,6,2
2024-06-18 02:00:00,87.79949104756119,4.4052791253725685,14.071111103693642,2,18,170,6,2
2024-06-18 03:00:00,10.072486295530364,3.4209752035140992,13.787555533515084,3,18,170,6,2
2024-06-18 04:00:00,-1.4209476070933873,1.6134751266783454,13.730582349236439,4,18,170,6,2
2024-06-18 05:00:00,-0.9670830370881862,0.9376130798938631,13.821291168439434,5,18,170,6,2
2024-06-18 06:00:00,0.907770017880404,3.175452346438649,13.774680070109747,6,18,170,6,2
2024-06-18 07:00:00,28.573487821893973,3.840294185068416,13.705318009862498,7,18,170,6,2
2024-06-18 08:00:00,2.0388557545356525,3.1653717148098455,14.143896566113293,8,18,170,6,2
2024-06-18 09:00:00,12.281777403445709,3.386175442834695,15.471277775234645,9,18,170,6,2
2024-06-18 10:00:00,28.834302079596863,3.9421662696202597,16.473499917984007,10,18,170,6,2
2024-06-18 11:00:00,62.64026025274975,4.232987935609288,17.21038885540432,11,18,170,6,2
2024-06-18 12:00:00,316.68689775580197,6.00769062299838,17.18261106023386,12,18,170,6,2
2024-06-18 13:00:00,233.2044527350532,5.666096198814581,16.751603378244745,13,18,170,6,2
2024-06-18 14:00:00,127.11788677747225,4.761718640327453,16.523444480895996,14,18,170,6,2
2024-06-18 15:00:00,105.03685646097237,4.631605872728816,16.37977969250003,15,18,170,6,2
2024-06-18 16:00:00,73.74106814616258,4.372438898351457,16.65833330154419,16,18,170,6,2
2024-06-18 17:00:00,0.26425816837284344,3.035873926505732,16.131783546579296,17,18,170,6,2
2024-06-18 18:00:00,-1.0211120252476795,2.9556971649991146,15.627277779049342,18,18,170,6,2
2024-06-18 19:00:00,43.792502205062696,3.9399066391073427,14.997141795249735,19,18,170,6,2
2024-06-18 20:00:00,52.50327673423965,3.9189255938036687,14.219977019774044,20,18,170,6,2
2024-06-18 21:00:00,488.0452151529818,6.472461602349847,12.902557476160629,21,18,170,6,2
2024-06-18 22:00:00,279.5855150890351,5.75529613521364,12.402666656706067,22,18,170,6,2
2024-06-18 23:00:00,312.470500984192,5.917418116993374,12.158277781804404,23,18,170,6,2
2024-06-19 00:00:00,180.25691304502817,5.062636803055175,11.956649386745756,0,19,171,6,2
2024-06-19 01:00:00,29.170400343561305,3.7473225129929544,11.913034454031465,1,19,171,6,2
2024-06-19 02:00:00,71.42959255531983,3.9274358361830046,11.829833328251944,2,19,171,6,2
2024-06-19 03:00:00,34.821168628361264,3.6784309853950226,11.68678926829634,3,19,171,6,2
2024-06-19 04:00:00,0.3043771473370082,2.5751444684134595,11.685333342022366,4,19,171,6,2
2024-06-19 05:00:00,-0.7948863873277501,0.7575981540701056,12.196978896093555,5,19,171,6,2
2024-06-19 06:00:00,-0.7944755296851596,0.6480091684849725,12.675833326975505,6,19,171,6,2
2024-06-19 07:00:00,-0.8119755887427862,1.5556009984059238,13.300789274603016,7,19,171,6,2
2024-06-19 08:00:00,7.900009807550289,3.4149771785393535,14.608051719994378,8,19,171,6,2
2024-06-19 09:00:00,67.77445333526293,4.265662908024258,15.898166666030884,9,19,171,6,2
2024-06-19 10:00:00,36.71267034925935,4.0507330242130495,17.065777717166476,10,19,171,6,2
2024-06-19 11:00:00,17.607744287199477,3.4047960038968426,17.778511509730897,11,19,171,6,2
2024-06-19 12:00:00,-0.7813231477749774,2.243679060641091,17.90692145870106,12,19,171,6,2
2024-06-19 13:00:00,0.026007503331906535,2.7774998857577637,18.488833391401503,13,19,171,6,2
2024-06-19 14:00:00,8.691883828795886,2.8773673311726573,19.432379379126306,14,19,171,6,2
2024-06-19 15:00:00,117.15265628828256,4.277100520481666,19.892722240024142,15,19,171,6,2
2024-06-19 16:00:00,611.9559268559351,7.517682636195216,20.719545933515175,16,19,171,6,2
2024-06-19 17:00:00,607.8668054900775,7.622410180303786,20.793499963548452,17,19,171,6,2
2024-06-19 18:00:00,582.7245489031329,7.432198198453676,20.745670430048214,18,19,171,6,2
2024-06-19 19:00:00,535.9061280568442,7.167687652348559,19.772791238835946,19,19,171,6,2
2024-06-19 20:00:00,322.69851488223026,6.081372602068145,18.041281600747528,20,19,171,6,2
2024-06-19 21:00:00,376.87103413081263,6.402621638509961,16.856722182167903,21,19,171,6,2
2024-06-19 22:00:00,244.7554892688328,5.5911313354832,15.979611109627621,22,19,171,6,2
2024-06-19 23:00:00,362.04615127241937,6.3152391674692145,14.853392709790517,23,19,171,6,2
2024-06-20 00:00:00,273.85786875820827,5.825612121952904,14.494999991522894,0,20,172,6,2
2024-06-20 01:00:00,418.2857960695691,6.581815976329233,14.196078530417546,1,20,172,6,2
2024-06-20 02:00:00,551.8926132924165,7.143289625909593,13.93499999576145,2,20,172,6,2
2024-06-20 03:00:00,534.8132290267946,7.034737733844596,13.642203079932495,3,20,172,6,2
2024-06-20 04:00:00,261.92142474357195,5.718907707489814,13.87930651957048,4,20,172,6,2
2024-06-20 05:00:00,136.16277757737373,4.859936113225089,14.259999995761447,5,20,172,6,2
2024-06-20 06:00:00,196.51770095119076,5.373859822229408,14.823860176532204,6,20,172,6,2
